
Observation wavelength : 5.00e-07 m
Bond Albedo: 3.00e-01
The base line is: 2.00e+02 m
Flux is the thermal flux of the planet 
R flux is the reflective flux of the planet
The contrast is computed for the total flux

########################################################
HOSTS STARS

NORTHERN HEMISPHERE
Parsec			Magnitude		RA		DEC			Star
2.83e+02	Kepler-band	1.24e+01	2.85e+02	4.86e+01	Kepler-447
5.48e+02	Kepler-band	1.34e+01	2.96e+02	4.43e+01	Kepler-452
4.43e+02	Kepler-band	1.36e+01	2.83e+02	4.64e+01	Kepler-453
8.55e+02	Kepler-band	1.53e+01	2.89e+02	4.26e+01	Kepler-46
1.50e+03	Kepler-band	1.52e+01	2.95e+02	4.69e+01	Kepler-47
3.06e+02	Kepler-band	1.53e+01	2.92e+02	4.06e+01	Kepler-49
2.55e+02	Kepler-band	1.04e+01	2.88e+02	5.00e+01	Kepler-50
2.55e+02	Kepler-band	1.04e+01	2.88e+02	5.00e+01	Kepler-50
1.01e+03	Kepler-band	1.47e+01	2.96e+02	4.99e+01	Kepler-51
1.01e+03	Kepler-band	1.47e+01	2.96e+02	4.99e+01	Kepler-51
3.36e+02	Kepler-band	1.51e+01	2.87e+02	5.00e+01	Kepler-52
3.13e+02	Kepler-band	1.24e+01	2.99e+02	4.19e+01	Kepler-539
3.13e+02	Kepler-band	1.24e+01	2.99e+02	4.19e+01	Kepler-539
2.34e+02	Kepler-band	1.58e+01	2.95e+02	4.31e+01	Kepler-54
3.68e+02	Kepler-band	1.37e+01	2.83e+02	4.53e+01	Kepler-62
3.68e+02	Kepler-band	1.37e+01	2.83e+02	4.53e+01	Kepler-62
3.68e+02	Kepler-band	1.37e+01	2.83e+02	4.53e+01	Kepler-62
2.00e+02	V (Johnson)	1.20e+01	2.89e+02	4.95e+01	Kepler-63
2.91e+02	Kepler-band	1.10e+01	2.89e+02	4.12e+01	Kepler-65
5.84e+02	V (Johnson)	1.40e+01	2.93e+02	4.49e+01	Kepler-69
9.95e+02	Kepler-band	1.39e+01	3.01e+02	4.44e+01	Kepler-79
9.95e+02	Kepler-band	1.39e+01	3.01e+02	4.44e+01	Kepler-79
3.66e+02	Kepler-band	1.50e+01	2.94e+02	4.28e+01	Kepler-81
1.52e+03	Kepler-band	1.46e+01	2.98e+02	4.70e+01	Kepler-87
1.52e+03	Kepler-band	1.46e+01	2.98e+02	4.70e+01	Kepler-87
6.50e+02	Kepler-band	1.38e+01	2.86e+02	3.84e+01	Kepler-9
1.00e+03	Kepler-band	1.37e+01	2.98e+02	4.00e+01	PH1
3.46e+02	Kepler-band	1.26e+01	2.90e+02	5.20e+01	PH2
1.50e+02	V (Johnson)	1.24e+01	6.83e+01	2.46e+01	V830 Tau
9.00e+01	V (Johnson)	1.27e+01	3.49e+02	3.15e+01	WASP-10
1.40e+02	V (Johnson)	1.16e+01	3.28e+01	2.42e+00	WASP-156
1.25e+02	V (Johnson)	1.30e+01	3.50e+02	2.49e+01	WASP-59
1.20e+02	V (Johnson)	9.50e+00	2.66e+01	2.70e+00	WASP-76
1.25e+02	V (Johnson)	1.08e+01	1.31e+02	1.86e+00	WASP-84
1.42e+02	V (Johnson)	1.07e+01	1.76e+02	6.56e+00	WASP-85 A
1.01e+01	nan	0.00e+00	1.84e+02	1.64e+01	WISEP J121756.91+162640.2 A
2.37e+02	V (Johnson)	1.02e+01	9.48e+01	7.38e+01	XO-6
3.05e+01	V (Johnson)	4.82e+00	2.38e+02	3.57e+01	kap CrB

########################################################
HOSTS STARS

SOUTHERN HEMISPHERE
Parsec			Magnitude		RA		DEC			Star
1.54e+02	V (Johnson)	1.17e+01	1.01e+02	-1.06e+00	CoRoT-7
1.20e+01	V (Johnson)	1.35e+01	1.54e+02	-4.72e+01	GJ 1132
3.03e+01	V (Johnson)	1.02e+01	3.52e+02	-1.29e+00	GJ 9827
3.03e+01	V (Johnson)	1.02e+01	3.52e+02	-1.29e+00	GJ 9827
3.03e+01	V (Johnson)	1.02e+01	3.52e+02	-1.29e+00	GJ 9827
3.39e+02	V (Johnson)	1.24e+01	1.92e+02	-4.76e+01	HATS-17
1.10e+02	V (Johnson)	8.95e+00	1.83e+02	-3.93e-01	HD 106315
1.10e+02	V (Johnson)	8.95e+00	1.83e+02	-3.93e-01	HD 106315
4.55e+01	V (Johnson)	8.08e+00	3.19e+02	-2.08e+01	HD 202206
1.11e+02	V (Johnson)	6.98e+00	2.01e+02	-5.15e+01	HIP 65426
1.17e+02	V (Johnson)	1.19e+01	2.07e+02	-1.23e+01	K2-110
4.95e+01	V (Johnson)	1.09e+01	3.36e+02	-1.16e+01	K2-116
1.25e+02	V (Johnson)	1.61e+01	2.04e+02	-1.49e+01	K2-125
1.03e+02	V (Johnson)	1.29e+01	2.04e+02	-1.36e+01	K2-126
1.15e+02	V (Johnson)	1.26e+01	2.04e+02	-8.60e+00	K2-128
2.78e+01	V (Johnson)	1.36e+01	2.89e+02	-2.56e+01	K2-129
1.18e+02	V (Johnson)	1.28e+01	2.90e+02	-1.97e+01	K2-130
1.83e+02	V (Johnson)	1.22e+01	3.49e+02	-1.08e+01	K2-138
1.83e+02	V (Johnson)	1.22e+01	3.49e+02	-1.08e+01	K2-138
1.83e+02	V (Johnson)	1.22e+01	3.49e+02	-1.08e+01	K2-138
1.55e+02	V (Johnson)	1.17e+01	2.89e+02	-1.79e+01	K2-139
1.21e+02	V (Johnson)	1.35e+01	1.45e+01	-1.93e-01	K2-148
1.21e+02	V (Johnson)	1.35e+01	1.45e+01	-1.93e-01	K2-148
1.21e+02	V (Johnson)	1.35e+01	1.45e+01	-1.93e-01	K2-148
1.09e+02	V (Johnson)	1.37e+01	1.82e+02	-5.83e+00	K2-152
1.30e+02	V (Johnson)	1.40e+01	1.89e+02	-2.67e+00	K2-154
1.30e+02	V (Johnson)	1.40e+01	1.89e+02	-2.67e+00	K2-154
1.98e+02	V (Johnson)	1.18e+01	1.80e+02	-5.72e+00	K2-158
1.98e+02	V (Johnson)	1.18e+01	1.80e+02	-5.72e+00	K2-158
1.72e+02	V (Johnson)	1.20e+01	1.81e+02	-3.58e+00	K2-159
1.25e+02	V (Johnson)	1.23e+01	1.86e+02	-1.11e+00	K2-162
8.38e+01	V (Johnson)	1.28e+01	3.40e+02	-1.45e+01	K2-21
8.38e+01	V (Johnson)	1.28e+01	3.40e+02	-1.45e+01	K2-21
2.01e+02	V (Johnson)	1.14e+01	1.85e+02	-1.03e+01	K2-223
2.78e+02	V (Johnson)	1.27e+01	1.90e+02	-1.01e+01	K2-224
3.60e+02	V (Johnson)	1.18e+01	1.87e+02	-9.62e+00	K2-225
1.04e+02	V (Johnson)	1.10e+01	1.87e+02	-6.72e+00	K2-229
6.76e+01	V (Johnson)	1.07e+01	2.30e+02	-2.02e+01	K2-233
6.76e+01	V (Johnson)	1.07e+01	2.30e+02	-2.02e+01	K2-233
6.76e+01	V (Johnson)	1.07e+01	2.30e+02	-2.02e+01	K2-233
1.71e+02	V (Johnson)	1.11e+01	2.43e+02	-2.50e+01	K2-24
1.71e+02	V (Johnson)	1.11e+01	2.43e+02	-2.50e+01	K2-24
7.00e+01	V (Johnson)	1.34e+01	2.28e+02	-1.79e+01	K2-240
7.00e+01	V (Johnson)	1.34e+01	2.28e+02	-1.79e+01	K2-240
1.50e+02	V (Johnson)	1.20e+01	1.81e+02	-6.80e+00	K2-241
1.10e+02	V (Johnson)	1.66e+01	1.80e+02	-6.52e+00	K2-242
2.69e+02	V (Johnson)	1.10e+01	1.81e+02	-4.90e+00	K2-243
2.69e+02	V (Johnson)	1.10e+01	1.81e+02	-4.90e+00	K2-243
2.14e+02	V (Johnson)	1.18e+01	1.83e+02	-3.83e+00	K2-244
1.48e+02	V (Johnson)	1.56e+01	1.91e+02	-8.54e+00	K2-251
2.30e+02	V (Johnson)	1.28e+01	1.82e+02	-8.31e+00	K2-252
2.29e+02	V (Johnson)	1.42e+01	1.86e+02	-4.72e+00	K2-254
6.41e+01	V (Johnson)	1.37e+01	1.88e+02	-1.95e+00	K2-257
6.31e+01	V (Johnson)	1.61e+01	3.36e+02	-7.96e+00	K2-28
4.41e+01	V (Johnson)	1.22e+01	1.72e+02	-1.45e+00	K2-3
4.41e+01	V (Johnson)	1.22e+01	1.72e+02	-1.45e+00	K2-3
4.41e+01	V (Johnson)	1.22e+01	1.72e+02	-1.45e+00	K2-3
1.58e+02	V (Johnson)	1.23e+01	2.52e+02	-1.95e+01	K2-32
1.58e+02	V (Johnson)	1.23e+01	2.52e+02	-1.95e+01	K2-32
1.58e+02	V (Johnson)	1.23e+01	2.52e+02	-1.95e+01	K2-32
1.81e+02	V (Johnson)	1.25e+01	2.43e+02	-2.48e+01	K2-37
1.81e+02	V (Johnson)	1.25e+01	2.43e+02	-2.48e+01	K2-37
1.81e+02	V (Johnson)	1.25e+01	2.43e+02	-2.48e+01	K2-37
1.94e+02	V (Johnson)	1.14e+01	2.40e+02	-2.32e+01	K2-38
2.33e+02	V (Johnson)	1.49e+01	1.75e+02	-3.91e+00	K2-4
4.55e+02	V (Johnson)	1.20e+01	1.74e+02	-9.07e-01	K2-46
2.04e+02	V (Johnson)	1.49e+01	1.69e+02	-1.88e+00	K2-5
2.04e+02	V (Johnson)	1.49e+01	1.69e+02	-1.88e+00	K2-5
1.39e+02	Kepler-band	1.19e+01	2.44e+02	-2.04e+01	K2-53
1.76e+02	V (Johnson)	1.40e+01	3.38e+02	-1.75e+01	K2-54
2.66e+02	V (Johnson)	1.45e+01	3.43e+02	-1.41e+01	K2-57
1.83e+02	V (Johnson)	1.24e+01	3.34e+02	-1.40e+01	K2-58
1.83e+02	V (Johnson)	1.24e+01	3.34e+02	-1.40e+01	K2-58
3.14e+02	V (Johnson)	1.42e+01	3.39e+02	-1.40e+01	K2-59
3.14e+02	V (Johnson)	1.42e+01	3.39e+02	-1.40e+01	K2-59
3.20e+02	V (Johnson)	1.27e+01	1.78e+02	-1.20e+00	K2-6
1.13e+02	V (Johnson)	1.24e+01	3.34e+02	-1.22e+01	K2-62
1.13e+02	V (Johnson)	1.24e+01	3.34e+02	-1.22e+01	K2-62
5.24e+02	V (Johnson)	1.29e+01	3.33e+02	-1.21e+01	K2-63
7.81e+01	V (Johnson)	1.08e+01	3.33e+02	-1.09e+01	K2-65
1.69e+02	V (Johnson)	1.30e+01	3.34e+02	-1.06e+01	K2-68
1.82e+02	Kepler-band	1.48e+01	3.36e+02	-1.05e+01	K2-69
2.34e+02	V (Johnson)	1.30e+01	3.38e+02	-1.01e+01	K2-70
1.54e+02	Kepler-band	1.49e+01	3.42e+02	-9.88e+00	K2-71
6.66e+01	V (Johnson)	1.53e+01	3.35e+02	-9.61e+00	K2-72
6.66e+01	V (Johnson)	1.53e+01	3.35e+02	-9.61e+00	K2-72
6.66e+01	V (Johnson)	1.53e+01	3.35e+02	-9.61e+00	K2-72
6.66e+01	V (Johnson)	1.53e+01	3.35e+02	-9.61e+00	K2-72
2.71e+02	V (Johnson)	1.13e+01	3.35e+02	-9.06e+00	K2-73
3.82e+02	V (Johnson)	1.26e+01	3.40e+02	-8.71e+00	K2-74
5.27e+02	V (Johnson)	1.11e+01	2.09e+02	-5.44e+00	K2-99
1.83e+02	V (Johnson)	1.09e+01	2.85e+02	-4.70e+01	KELT-10
9.80e+01	V (Johnson)	8.04e+00	1.62e+02	-9.40e+00	KELT-11
1.25e+01	V (Johnson)	1.42e+01	1.12e+01	-1.53e+01	LHS 1140
1.21e+01	V (Johnson)	1.88e+01	3.47e+02	-5.04e+00	TRAPPIST-1
1.21e+01	V (Johnson)	1.88e+01	3.47e+02	-5.04e+00	TRAPPIST-1
1.21e+01	V (Johnson)	1.88e+01	3.47e+02	-5.04e+00	TRAPPIST-1
1.21e+01	V (Johnson)	1.88e+01	3.47e+02	-5.04e+00	TRAPPIST-1
1.21e+01	V (Johnson)	1.88e+01	3.47e+02	-5.04e+00	TRAPPIST-1
1.21e+01	V (Johnson)	1.88e+01	3.47e+02	-5.04e+00	TRAPPIST-1
2.53e+02	V (Johnson)	1.21e+01	2.42e+01	-5.07e+01	WASP-105
6.49e+01	V (Johnson)	1.15e+01	1.88e+02	-1.01e+01	WASP-107
1.02e+02	V (Johnson)	1.02e+01	1.61e+02	-3.84e+00	WASP-127
1.80e+02	V (Johnson)	1.11e+01	2.03e+02	-4.25e+01	WASP-130
1.20e+02	V (Johnson)	1.24e+01	2.18e+02	-4.62e+01	WASP-132
1.64e+02	V (Johnson)	9.98e+00	3.26e-01	-8.93e+00	WASP-136
2.30e+02	V (Johnson)	1.24e+01	4.96e+01	-4.13e+01	WASP-139
2.10e+02	V (Johnson)	1.07e+01	5.16e+00	-2.39e+01	WASP-20
1.60e+02	V (Johnson)	1.26e+01	1.93e+02	-4.21e+01	WASP-42
1.40e+02	V (Johnson)	9.51e+00	3.11e+02	-3.92e+01	WASP-7
6.00e+01	V (Johnson)	1.19e+01	3.03e+02	-2.14e+00	WASP-80
4.46e+01	V (Johnson)	1.03e+01	2.07e+02	-6.14e+00	Wolf 503

########################################################

EXOPLANETS ORBITING HOSTS STARS

NORTHERN HEMISPHERE
R_J			°K			mas			FLux(Jy)	R Flux(Jy)	Contrast	
9.19e-01	6.55e+02	9.15e+00	2.26e-18	1.21e-05	1.09e-06	b	55 Cnc
5.43e-01	4.52e+02	1.92e+01	2.12e-27	9.61e-07	8.63e-08	c	55 Cnc
1.54e+00	9.48e+01	4.37e+02	7.49e-131	1.48e-08	1.33e-09	d	55 Cnc
1.70e-01	1.79e+03	1.23e+00	9.72e-08	2.30e-05	2.07e-06	e	55 Cnc
5.09e-01	2.51e+02	6.26e+01	9.42e-50	7.92e-08	7.11e-09	f	55 Cnc
9.70e-01	6.00e+02	3.06e-01	5.81e-23	1.32e-08	1.44e-06	b	CoRoT-10
1.07e+00	4.20e+02	8.74e-01	4.51e-32	1.59e-09	1.20e-07	b	CoRoT-9
1.77e-01	3.82e+02	7.00e-01	8.08e-36	1.41e-10	3.11e-08	b	EPIC 211822797
5.46e-01	8.86e+02	8.10e-01	3.57e-16	5.70e-08	2.32e-07	b	EPIC 211945201
2.23e-01	7.74e+02	4.26e-01	2.96e-19	2.53e-09	7.69e-08	c	EPIC 220674823
2.54e-01	5.27e+02	1.09e+00	3.80e-24	5.93e-08	5.52e-06	b	GJ 1214
3.46e-01	6.04e+02	1.23e+00	1.91e-21	1.47e-07	2.12e-06	b	GJ 3470
1.32e+00	1.32e+03	4.00e-01	1.64e-10	2.82e-06	9.59e-06	b	HAT-P-1
3.89e-01	7.59e+02	1.39e+00	1.84e-17	3.72e-07	9.34e-07	b	HAT-P-11
9.59e-01	9.63e+02	2.70e-01	2.44e-14	2.66e-07	1.06e-05	b	HAT-P-12
9.95e-01	8.52e+02	3.37e-01	3.92e-16	1.40e-07	5.40e-06	b	HAT-P-18
8.67e-01	9.70e+02	5.16e-01	1.03e-13	9.21e-07	9.83e-06	b	HAT-P-20
9.44e-01	8.18e+02	2.85e-01	1.14e-16	1.19e-07	8.96e-06	b	HAT-P-54
1.43e-01	1.02e+03	5.92e+00	1.19e-12	3.65e-06	2.32e-07	b	HD 219134
1.35e-01	7.82e+02	9.98e+00	2.24e-16	1.15e-06	7.28e-08	c	HD 219134
1.44e-01	4.11e+02	3.62e+01	9.03e-31	9.89e-08	6.29e-09	d	HD 219134
1.17e-01	5.23e+02	2.24e+01	1.99e-24	1.71e-07	1.09e-08	f	HD 219134
1.52e-01	1.60e+03	3.96e-01	8.83e-10	9.01e-07	1.20e-06	b	HD 3167
2.69e-01	5.08e+02	3.92e+00	4.39e-26	2.89e-08	3.83e-08	c	HD 3167
6.60e-01	1.09e+03	8.03e-01	4.25e-13	3.31e-07	6.53e-07	b	HD 89345
3.69e-01	8.21e+02	4.07e-01	1.06e-17	2.05e-08	3.54e-07	b	K2-105
6.74e-01	7.34e+02	6.79e-01	1.95e-19	9.29e-08	1.52e-07	b	K2-11
1.70e-01	1.31e+03	3.08e-01	1.05e-12	1.60e-08	1.28e-07	b	K2-111
1.11e+00	6.82e+02	3.27e-01	1.68e-20	1.44e-08	1.13e-06	b	K2-115
1.81e-01	5.26e+02	5.10e-01	2.73e-26	1.45e-09	2.15e-07	c	K2-117
2.27e-01	3.60e+02	7.55e-01	4.49e-38	8.49e-11	1.46e-08	b	K2-118
8.14e-01	7.60e+02	3.05e-01	4.20e-18	6.93e-08	4.18e-06	b	K2-121
1.14e-01	7.95e+02	3.92e-01	2.30e-18	6.27e-09	2.63e-07	b	K2-122
2.36e-01	3.33e+02	1.07e+00	2.76e-40	1.97e-10	3.40e-08	b	K2-123
2.36e-01	4.06e+02	3.62e-01	2.14e-33	3.31e-10	3.65e-07	b	K2-124
1.69e-01	5.11e+02	6.11e-01	4.08e-28	1.81e-10	1.09e-08	b	K2-13
1.17e-01	6.09e+02	4.38e-01	3.61e-23	1.60e-09	2.14e-07	b	K2-133
1.32e-01	5.22e+02	5.97e-01	1.66e-26	1.10e-09	1.47e-07	c	K2-133
1.80e-01	3.99e+02	1.02e+00	1.32e-33	6.96e-10	9.31e-08	d	K2-133
1.96e-01	5.42e+02	3.09e-01	2.31e-25	1.57e-09	9.25e-07	b	K2-146
1.46e-01	4.33e+02	7.03e-01	1.07e-31	2.85e-10	5.27e-08	b	K2-149
1.78e-01	3.80e+02	6.61e-01	1.60e-35	2.21e-10	1.02e-07	b	K2-150
1.20e-01	5.43e+02	5.82e-01	1.79e-25	1.42e-09	1.84e-07	b	K2-151
1.78e-01	4.97e+02	4.28e-01	5.36e-28	5.53e-10	1.43e-07	b	K2-153
1.61e-01	7.08e+02	6.85e-01	4.32e-20	4.10e-09	1.40e-07	b	K2-155
2.32e-01	5.83e+02	1.15e+00	1.45e-23	3.01e-09	1.02e-07	c	K2-155
1.70e-01	3.81e+02	2.36e+00	3.21e-35	3.85e-10	1.31e-08	d	K2-155
2.27e-01	4.85e+02	3.63e-01	3.74e-29	2.60e-10	5.81e-08	c	K2-16
1.99e-01	4.87e+02	9.48e-01	2.66e-28	8.51e-10	4.77e-08	b	K2-17
2.12e-01	2.35e+02	4.21e+00	1.12e-54	6.65e-10	3.75e-08	b	K2-18
4.34e-01	7.45e+02	3.32e-01	1.87e-19	7.49e-09	3.40e-07	c	K2-19
1.00e+00	1.03e+03	7.89e-01	2.19e-13	5.91e-07	1.59e-06	b	K2-232
9.80e-02	5.02e+02	9.00e-01	2.48e-27	5.07e-10	8.42e-08	b	K2-239
8.90e-02	4.27e+02	1.18e+00	8.54e-32	2.45e-10	4.07e-08	c	K2-239
9.80e-02	3.99e+02	1.40e+00	9.07e-34	2.10e-10	3.49e-08	d	K2-239
2.07e-01	7.95e+02	3.01e-01	2.32e-19	1.43e-09	4.52e-08	b	K2-259
2.38e-01	4.30e+02	9.69e-01	2.38e-31	7.19e-10	1.04e-07	b	K2-26
8.50e-01	1.08e+03	4.75e-01	2.16e-13	1.97e-07	1.18e-06	b	K2-261
2.15e-01	4.70e+02	1.58e+00	2.16e-29	7.70e-10	1.19e-08	b	K2-263
4.00e-01	9.02e+02	2.67e-01	1.80e-16	1.61e-08	6.07e-07	b	K2-27
2.50e-01	7.93e+02	5.04e-01	4.54e-18	2.29e-08	3.46e-07	c	K2-36
1.69e-01	4.61e+02	5.03e-01	9.05e-31	1.21e-10	1.54e-08	b	K2-47
2.00e-01	5.04e+02	4.24e-01	3.24e-28	2.86e-10	3.77e-08	b	K2-48
1.42e-01	5.33e+02	2.72e-01	5.42e-27	2.03e-10	6.91e-08	b	K2-50
3.29e-01	9.42e+02	3.83e-01	4.47e-16	1.85e-08	1.89e-07	b	K2-79
1.79e-01	6.10e+02	6.68e-01	1.27e-23	1.43e-09	3.00e-08	b	K2-80
1.31e-01	9.18e+02	2.95e-01	5.21e-17	3.92e-09	8.23e-08	c	K2-80
1.32e-01	4.19e+02	5.66e-01	7.76e-33	2.08e-10	5.84e-08	c	K2-83
1.81e-01	5.72e+02	6.16e-01	2.80e-25	5.86e-10	1.79e-08	c	K2-84
1.75e-01	7.61e+02	2.95e-01	8.58e-20	2.00e-09	8.80e-08	b	K2-86
1.10e-01	4.29e+02	3.11e-01	3.34e-32	1.40e-10	1.73e-07	b	K2-88
2.01e-01	3.14e+02	1.09e+00	4.25e-42	1.20e-10	8.31e-08	b	K2-9
2.26e-01	4.90e+02	7.42e-01	4.35e-28	1.44e-09	8.70e-08	b	K2-90
1.16e-01	8.28e+02	2.60e-01	3.03e-18	3.09e-09	1.87e-07	c	K2-90
9.80e-02	6.60e+02	2.62e-01	1.44e-21	2.17e-09	6.08e-07	b	K2-91
3.10e-01	3.80e+02	3.61e-01	1.63e-35	2.38e-10	3.84e-07	b	K2-95
1.74e+00	2.26e+03	3.88e-01	2.44e-06	4.26e-05	1.86e-05	b	KELT-20
9.40e-01	5.11e+02	4.24e-01	1.86e-27	4.51e-10	1.03e-07	b	KOI-1257
8.37e-01	5.75e+02	4.58e-01	5.56e-24	8.81e-09	4.95e-07	c	KOI-142
2.56e-01	5.20e+02	4.10e-01	4.86e-28	1.16e-10	1.09e-08	d	KOI-351
2.37e-01	4.54e+02	5.38e-01	1.31e-31	5.77e-11	5.43e-09	e	KOI-351
2.57e-01	4.25e+02	6.15e-01	1.90e-33	5.20e-11	4.89e-09	f	KOI-351
7.23e-01	3.49e+02	9.10e-01	6.25e-39	1.88e-10	1.77e-08	g	KOI-351
1.01e+00	2.93e+02	1.29e+00	1.77e-45	1.81e-10	1.70e-08	h	KOI-351
1.00e+00	8.06e+02	3.64e-01	7.49e-18	3.20e-08	6.07e-07	d	KOI-94
5.85e-01	5.84e+02	6.59e-01	3.16e-24	3.31e-09	6.29e-08	e	KOI-94
2.79e-01	7.49e+02	3.80e-01	4.89e-20	2.10e-09	5.67e-08	c	Kepler-104
3.19e-01	5.78e+02	6.38e-01	7.24e-25	9.73e-10	2.63e-08	d	Kepler-104
7.72e-01	7.07e+02	4.01e-01	1.21e-20	4.02e-09	1.19e-07	b	Kepler-108
7.30e-01	4.50e+02	9.89e-01	8.70e-31	5.89e-10	1.75e-08	c	Kepler-108
3.74e-01	5.83e+02	3.18e-01	6.75e-25	5.93e-10	6.27e-08	e	Kepler-11
2.22e-01	5.15e+02	4.08e-01	3.36e-28	1.27e-10	1.34e-08	f	Kepler-11
2.97e-01	3.77e+02	7.60e-01	8.05e-37	6.55e-11	6.92e-09	g	Kepler-11
1.97e-01	6.34e+02	2.86e-01	7.99e-24	1.90e-10	1.69e-08	c	Kepler-110
6.51e-01	3.24e+02	1.09e+00	1.22e-41	1.40e-10	1.25e-08	c	Kepler-111
2.14e-01	5.41e+02	3.45e-01	6.93e-27	2.12e-10	2.64e-08	c	Kepler-112
2.03e-01	4.22e+02	3.47e-01	1.29e-33	4.29e-11	1.51e-08	c	Kepler-121
1.56e-01	5.57e+02	2.61e-01	2.92e-26	1.82e-10	4.15e-08	c	Kepler-124
9.90e-02	4.27e+02	4.44e-01	1.69e-33	2.54e-11	5.78e-09	d	Kepler-124
6.60e-02	5.32e+02	2.98e-01	2.39e-27	6.71e-11	2.85e-08	c	Kepler-125
1.36e-01	1.02e+03	4.29e-01	1.01e-15	5.66e-09	3.22e-08	b	Kepler-126
1.41e-01	7.98e+02	7.01e-01	4.16e-19	2.27e-09	1.29e-08	c	Kepler-126
2.23e-01	4.80e+02	1.94e+00	4.08e-29	7.43e-10	4.22e-09	d	Kepler-126
1.25e-01	8.89e+02	3.54e-01	5.66e-18	1.16e-09	1.70e-08	b	Kepler-127
2.37e-01	7.03e+02	5.67e-01	3.71e-21	1.63e-09	2.39e-08	c	Kepler-127
2.36e-01	5.94e+02	7.93e-01	2.05e-24	8.24e-10	1.21e-08	d	Kepler-127
2.11e-01	9.01e+02	3.53e-01	2.26e-17	3.00e-09	4.42e-08	b	Kepler-129
2.27e-01	5.20e+02	1.06e+00	1.73e-27	3.86e-10	5.69e-09	c	Kepler-129
2.59e-01	6.83e+02	5.39e-01	1.55e-21	1.62e-09	3.61e-08	c	Kepler-130
1.46e-01	4.50e+02	1.14e+00	1.65e-31	1.15e-10	2.56e-09	d	Kepler-130
1.38e-01	7.81e+02	4.49e-01	1.02e-19	1.13e-09	1.75e-08	d	Kepler-132
2.53e-01	6.70e+02	3.85e-01	2.60e-22	6.44e-10	2.62e-08	c	Kepler-133
1.83e-01	9.71e+02	2.90e-01	1.71e-16	3.32e-09	5.08e-08	b	Kepler-136
1.78e-01	8.68e+02	3.63e-01	4.74e-18	1.99e-09	3.05e-08	c	Kepler-136
1.31e-01	7.39e+02	2.66e-01	1.25e-20	7.47e-10	4.93e-08	b	Kepler-137
1.68e-01	5.68e+02	4.50e-01	1.65e-25	4.31e-10	2.85e-08	c	Kepler-137
2.62e-01	7.90e+02	3.05e-01	2.97e-19	2.09e-09	7.25e-08	b	Kepler-139
3.02e-01	3.67e+02	1.41e+00	2.29e-37	1.31e-10	4.53e-09	c	Kepler-139
1.61e-01	4.74e+02	7.24e-01	1.56e-30	5.88e-11	2.58e-09	c	Kepler-140
1.93e-01	5.86e+02	4.15e-01	2.48e-25	1.82e-10	1.08e-08	d	Kepler-142
2.79e-01	4.79e+02	4.56e-01	4.54e-30	9.28e-11	1.00e-08	c	Kepler-146
3.76e-01	5.40e+02	3.53e-01	1.83e-26	5.72e-10	7.12e-08	b	Kepler-149
1.44e-01	4.37e+02	5.39e-01	9.19e-33	3.60e-11	4.48e-09	c	Kepler-149
3.53e-01	3.06e+02	1.10e+00	2.91e-44	5.24e-11	6.51e-09	d	Kepler-149
3.25e-01	2.14e+02	1.34e+00	1.56e-62	3.46e-12	1.17e-09	f	Kepler-150
2.49e-01	5.41e+02	2.70e-01	1.20e-26	3.00e-10	6.87e-08	b	Kepler-152
2.13e-01	3.19e+02	7.76e-01	7.34e-43	2.66e-11	6.10e-09	c	Kepler-152
2.26e-01	4.62e+02	4.70e-01	9.20e-31	1.20e-10	1.55e-08	c	Kepler-153
2.63e-01	4.57e+02	3.54e-01	1.95e-31	5.69e-11	1.28e-08	c	Kepler-154
2.00e-01	3.19e+02	8.26e-01	1.26e-42	4.45e-11	1.16e-08	c	Kepler-155
2.27e-01	5.91e+02	2.67e-01	9.61e-25	3.90e-10	6.41e-08	c	Kepler-156
1.89e-01	4.83e+02	3.16e-01	1.78e-29	1.54e-10	4.94e-08	b	Kepler-158
1.70e-01	4.04e+02	4.50e-01	1.39e-34	6.17e-11	1.97e-08	c	Kepler-158
3.04e-01	3.55e+02	5.49e-01	1.85e-38	9.20e-11	3.31e-08	c	Kepler-159
7.54e-01	1.88e+02	1.16e+01	2.69e-67	1.74e-09	1.95e-08	b	Kepler-16
1.06e+00	2.22e+02	2.25e+00	1.84e-59	2.80e-11	2.58e-09	b	Kepler-1647
9.60e-02	3.15e+02	5.56e-01	1.21e-42	3.04e-11	5.94e-08	b	Kepler-1649
1.43e-01	2.68e+02	6.56e-01	3.36e-50	5.36e-12	1.27e-08	b	Kepler-1652
1.94e-01	2.84e+02	6.23e-01	2.95e-48	3.08e-12	2.90e-09	b	Kepler-1653
8.19e-01	2.06e+02	3.57e+00	1.90e-63	3.58e-11	2.78e-09	b	Kepler-1654
1.97e-01	8.58e+02	4.80e-01	1.18e-17	6.81e-09	6.23e-08	b	Kepler-1655
4.48e-01	6.51e+02	1.05e+00	1.82e-21	1.03e-08	8.81e-08	b	Kepler-1656
2.12e-01	4.65e+02	2.98e-01	7.03e-31	6.42e-11	2.01e-08	c	Kepler-166
1.07e-01	5.36e+02	4.26e-01	2.49e-27	6.82e-11	9.88e-09	d	Kepler-167
9.06e-01	1.31e+02	5.73e+00	1.11e-97	2.70e-11	3.92e-09	e	Kepler-167
2.30e-01	3.21e+02	8.27e-01	1.52e-42	3.43e-11	6.99e-09	f	Kepler-169
